transaction_hour,transaction_day,transaction_month,transaction_year,transaction_exact_time,transaction_amount,upi_number,account_holder_name,seller_name,transaction_category,device_type,transaction_status
22,14,6,2023,11804,1856.3527726635502,upi4567@bank,User4567,Seller97,Groceries,Mobile Web,Valid
6,1,4,2023,53986,2412.0312698906873,upi4568@bank,User4568,Seller15,Travel/Transport,Mobile Web,Valid
14,28,2,2023,46545,1801.966355751208,upi4569@bank,User4569,Seller66,Utilities,Native App Android,Valid
5,20,8,2023,76519,5057.602864047314,upi4570@bank,User4570,Seller28,P2P Transfer,Native App Android,Valid
19,5,6,2023,29999,1977.8185828868766,upi4571@bank,User4571,Seller84,Travel/Transport,Native App Android,Valid
8,8,12,2024,39758,4217.011076785159,upi4572@bank,User4572,Seller38,Healthcare,POS Terminal,Valid
21,12,3,2024,69519,1768.4140996223668,upi4573@bank,User4573,Seller44,Travel/Transport,Native App Android,Valid
19,2,7,2024,3768,799.998865514674,upi4574@bank,User4574,Seller53,P2P Transfer,Native App iOS,Failed
11,12,10,2024,1504,1519.8428193238697,upi4575@bank,User4575,Seller80,Electronics,Mobile Web,Valid
18,5,7,2024,67986,180.58628962910774,upi4576@bank,User4576,Seller4,Travel/Transport,Native App Android,Valid
19,22,6,2023,76772,523.1831742481246,upi4577@bank,User4577,Seller72,Groceries,Native App Android,Valid
2,5,2,2023,8002,2906.8493268500692,upi4578@bank,User4578,Seller44,Food & Dining,Native App Android,Valid
14,13,8,2023,75427,2166.3182761430594,upi4579@bank,User4579,Seller46,Gaming/Entertainment,Native App Android,Valid
1,9,1,2023,38787,364.2880503885106,upi4580@bank,User4580,Seller84,Travel/Transport,Native App iOS,Valid
20,10,1,2024,13898,1152.5608669419983,upi4581@bank,User4581,Seller26,P2P Transfer,Native App iOS,Valid
1,1,6,2024,10472,306.2841910761122,upi4582@bank,User4582,Seller96,Travel/Transport,Mobile Web,Valid
21,30,5,2023,80800,3873.3557848180294,upi4583@bank,User4583,Seller13,Electronics,Native App iOS,Valid
2,3,9,2023,83227,231.20266355513502,upi4584@bank,User4584,Seller69,Gaming/Entertainment,Mobile Web,Valid
5,30,12,2024,32632,2123.991832121656,upi4585@bank,User4585,Seller44,Electronics,Native App Android,Valid
14,18,7,2024,33743,1867.891339203712,upi4586@bank,User4586,Seller53,Gaming/Entertainment,Native App iOS,Valid
9,12,2,2024,78538,1280.2619958521711,upi4587@bank,User4587,Seller51,Electronics,Native App iOS,Valid
8,29,12,2023,43386,652.1103100792973,upi4588@bank,User4588,Seller13,Groceries,Native App Android,Valid
0,3,7,2023,43388,1034.8832559826037,upi4589@bank,User4589,Seller41,Healthcare,Native App Android,Valid
15,26,3,2024,21323,3283.832339028296,upi4590@bank,User4590,Seller11,Healthcare,Native App Android,Valid
5,25,1,2024,69269,2867.1981088825773,upi4591@bank,User4591,Seller37,Travel/Transport,Mobile Web,Valid
8,29,11,2023,41319,2685.007558873253,upi4592@bank,User4592,Seller60,Gaming/Entertainment,POS Terminal,Failed
3,30,8,2023,67759,2771.177894853749,upi4593@bank,User4593,Seller32,Electronics,Native App Android,Valid
1,9,12,2023,16868,310.7043428210223,upi4594@bank,User4594,Seller45,Utilities,Desktop Web,Valid
3,26,3,2023,2080,208.71415046172794,upi4595@bank,User4595,Seller18,Food & Dining,Desktop Web,Valid
0,2,11,2024,13776,3953.750020223838,upi4596@bank,User4596,Seller93,Healthcare,Native App Android,Valid
18,30,8,2024,66231,3630.15327159295,upi4597@bank,User4597,Seller79,Electronics,Native App Android,Valid
9,3,7,2024,55452,2287.124985353124,upi4598@bank,User4598,Seller20,Healthcare,Native App iOS,Valid
20,14,12,2023,53812,1862.3303464129906,upi4599@bank,User4599,Seller44,Gaming/Entertainment,Native App Android,Valid
14,4,2,2023,63271,914.1644039811381,upi4600@bank,User4600,Seller36,Groceries,Native App Android,Valid
21,25,1,2023,77585,507.4183938182669,upi4601@bank,User4601,Seller69,Food & Dining,Mobile Web,Valid
18,19,7,2024,58542,2203.172038028284,upi4602@bank,User4602,Seller37,Food & Dining,Native App Android,Valid
15,13,1,2024,15628,4884.490756969849,upi4603@bank,User4603,Seller33,P2P Transfer,Mobile Web,Valid
20,7,6,2024,8265,1148.9391373813887,upi4604@bank,User4604,Seller82,Electronics,Native App Android,Valid
23,12,11,2023,24671,722.5495000406473,upi4605@bank,User4605,Seller19,Electronics,Native App iOS,Valid
21,3,10,2023,12460,631.454888731736,upi4606@bank,User4606,Seller51,Travel/Transport,POS Terminal,Valid
3,23,11,2024,3477,47.98146587555147,upi4607@bank,User4607,Seller32,Groceries,Native App Android,Valid
1,23,10,2023,2202,1469.2584615466844,upi4608@bank,User4608,Seller22,Utilities,Native App Android,Valid
12,9,8,2024,11850,8885.427592213111,upi4609@bank,User4609,Seller1,Travel/Transport,Native App Android,Valid
0,2,7,2024,20809,3377.370464534182,upi4610@bank,User4610,Seller54,Utilities,Mobile Web,Valid
16,29,4,2024,70886,4555.291717542056,upi4611@bank,User4611,Seller89,P2P Transfer,Native App iOS,Failed
12,22,1,2024,2806,1941.3042787244103,upi4612@bank,User4612,Seller20,Healthcare,Native App iOS,Valid
3,9,1,2023,7163,1313.4238035004414,upi4613@bank,User4613,Seller58,Healthcare,Mobile Web,Valid
6,12,4,2023,185,9303.896306755843,upi4614@bank,User4614,Seller35,Utilities,Native App iOS,Valid
16,12,5,2023,24718,1185.380936129971,upi4615@bank,User4615,Seller70,Healthcare,Native App iOS,Fraud
8,15,12,2023,77081,4973.7509905084635,upi4616@bank,User4616,Seller70,Gaming/Entertainment,Mobile Web,Valid
3,2,7,2023,56202,2869.6655077561823,upi4617@bank,User4617,Seller61,Groceries,Native App iOS,Valid
18,18,4,2023,25215,803.8779402068616,upi4618@bank,User4618,Seller63,Gaming/Entertainment,Native App Android,Valid
0,13,10,2024,28325,1398.5807558450892,upi4619@bank,User4619,Seller61,Healthcare,Native App iOS,Valid
9,14,12,2023,18458,970.085818467028,upi4620@bank,User4620,Seller57,P2P Transfer,Native App Android,Valid
3,5,1,2023,16006,292.88192549528026,upi4621@bank,User4621,Seller3,Electronics,Mobile Web,Valid
8,26,11,2023,32969,882.4952118812656,upi4622@bank,User4622,Seller95,Utilities,Native App iOS,Valid
12,10,10,2024,76820,4395.961643475594,upi4623@bank,User4623,Seller99,Groceries,Native App Android,Valid
13,12,7,2023,27655,2793.7861418710218,upi4624@bank,User4624,Seller45,Groceries,Native App iOS,Valid
9,10,2,2024,81234,650.3001577165546,upi4625@bank,User4625,Seller15,Electronics,Mobile Web,Valid
5,24,11,2023,9102,917.4574628417771,upi4626@bank,User4626,Seller17,Healthcare,Native App iOS,Valid
15,11,2,2023,67107,1916.48674632825,upi4627@bank,User4627,Seller15,Groceries,Native App Android,Valid
5,25,8,2023,21553,1076.1874681559812,upi4628@bank,User4628,Seller5,P2P Transfer,Native App iOS,Failed
16,2,12,2024,84079,1398.5080442928695,upi4629@bank,User4629,Seller86,P2P Transfer,Native App Android,Valid
9,5,10,2024,79570,2395.7721395780627,upi4630@bank,User4630,Seller46,Gaming/Entertainment,Native App Android,Valid
17,30,10,2023,66865,1259.409200031958,upi4631@bank,User4631,Seller11,Travel/Transport,Native App Android,Valid
21,7,10,2023,41420,423.8380396229424,upi4632@bank,User4632,Seller64,Food & Dining,Native App iOS,Valid
17,6,5,2023,25382,1470.3311864845878,upi4633@bank,User4633,Seller92,Electronics,Native App Android,Valid
2,22,10,2024,69235,880.4803140512305,upi4634@bank,User4634,Seller14,Healthcare,POS Terminal,Fraud
19,23,2,2024,38795,687.0499372242809,upi4635@bank,User4635,Seller39,Groceries,Native App Android,Valid
20,3,5,2023,51425,795.3170015502582,upi4636@bank,User4636,Seller67,Utilities,Native App iOS,Valid
14,13,8,2024,57402,1156.0766524247222,upi4637@bank,User4637,Seller55,Travel/Transport,Native App iOS,Valid
14,3,6,2024,62539,4353.899585488054,upi4638@bank,User4638,Seller42,Gaming/Entertainment,Native App iOS,Valid
3,26,3,2024,76203,2648.947342360255,upi4639@bank,User4639,Seller75,P2P Transfer,Native App iOS,Valid
8,25,8,2024,23459,2204.5295327103927,upi4640@bank,User4640,Seller94,Electronics,Mobile Web,Valid
18,30,9,2023,49649,1274.5177203367368,upi4641@bank,User4641,Seller5,Healthcare,Native App Android,Valid
23,24,5,2023,72495,3.6632470968566637,upi4642@bank,User4642,Seller52,Electronics,Native App Android,Valid
16,21,2,2024,46384,832.7004070957464,upi4643@bank,User4643,Seller22,Healthcare,Native App Android,Valid
10,6,2,2024,71746,3355.348283131396,upi4644@bank,User4644,Seller77,P2P Transfer,Native App Android,Valid
8,11,7,2024,78053,982.604598778231,upi4645@bank,User4645,Seller44,Gaming/Entertainment,Native App Android,Failed
9,28,1,2023,56278,1659.3965417951931,upi4646@bank,User4646,Seller85,Food & Dining,Native App Android,Valid
17,26,10,2023,78156,458.17188567099856,upi4647@bank,User4647,Seller59,Electronics,Native App Android,Valid
19,17,12,2024,36744,4950.492726243578,upi4648@bank,User4648,Seller25,Groceries,Native App iOS,Valid
12,10,2,2024,30568,5132.3315231259785,upi4649@bank,User4649,Seller21,Utilities,Mobile Web,Fraud
7,12,10,2024,17991,315.81301080616004,upi4650@bank,User4650,Seller92,Utilities,Native App Android,Valid
6,17,4,2024,8912,2575.8609641645285,upi4651@bank,User4651,Seller64,P2P Transfer,Native App iOS,Valid
16,4,1,2023,32527,156.4388418720954,upi4652@bank,User4652,Seller68,Electronics,Native App Android,Valid
20,2,4,2023,50426,1825.332705656754,upi4653@bank,User4653,Seller93,Utilities,Native App Android,Valid
22,11,12,2023,20407,393.6207918275875,upi4654@bank,User4654,Seller47,Electronics,Native App Android,Failed
14,7,11,2023,12344,314.9580142787685,upi4655@bank,User4655,Seller35,P2P Transfer,Native App iOS,Failed
19,2,10,2023,2355,8.256654442024278,upi4656@bank,User4656,Seller87,Food & Dining,Native App Android,Valid
14,26,5,2023,54733,5655.598705872705,upi4657@bank,User4657,Seller7,Utilities,Native App Android,Valid
0,18,9,2024,66285,3535.138744531122,upi4658@bank,User4658,Seller56,Groceries,Native App Android,Valid
13,21,1,2024,84971,161.282814442277,upi4659@bank,User4659,Seller52,Gaming/Entertainment,Mobile Web,Valid
4,4,12,2023,45733,1829.4619481931277,upi4660@bank,User4660,Seller46,Travel/Transport,Native App iOS,Valid
10,8,5,2023,56915,530.2716137687848,upi4661@bank,User4661,Seller9,P2P Transfer,Native App iOS,Valid
15,20,2,2023,52716,613.093478960243,upi4662@bank,User4662,Seller58,Travel/Transport,Native App iOS,Valid
1,14,9,2024,38526,4145.652091629503,upi4663@bank,User4663,Seller23,Gaming/Entertainment,Native App Android,Valid
7,12,6,2024,18088,242.81210934437058,upi4664@bank,User4664,Seller3,Gaming/Entertainment,Native App iOS,Valid
10,22,2,2024,65377,1840.0460547791715,upi4665@bank,User4665,Seller61,Food & Dining,Native App Android,Valid
17,21,3,2024,44405,1025.84074904711,upi4666@bank,User4666,Seller9,Groceries,Mobile Web,Valid
2,27,8,2023,38842,423.4198294099944,upi4667@bank,User4667,Seller53,Travel/Transport,Native App Android,Valid
0,30,1,2024,61788,1202.6610110238341,upi4668@bank,User4668,Seller68,Groceries,Native App iOS,Failed
10,18,12,2023,51529,5643.197868001726,upi4669@bank,User4669,Seller49,Utilities,Native App iOS,Valid
15,11,3,2024,52383,3042.94609826084,upi4670@bank,User4670,Seller89,Electronics,Mobile Web,Failed
17,29,10,2024,39177,283.38383028654187,upi4671@bank,User4671,Seller70,P2P Transfer,Native App iOS,Valid
15,28,1,2024,39056,3786.650916003704,upi4672@bank,User4672,Seller48,Groceries,Native App iOS,Failed
22,30,11,2024,66421,5543.275276924933,upi4673@bank,User4673,Seller82,Gaming/Entertainment,Native App Android,Fraud
9,8,11,2023,33632,648.5933079054292,upi4674@bank,User4674,Seller7,Utilities,Native App iOS,Valid
17,2,8,2023,39685,811.1893195452807,upi4675@bank,User4675,Seller99,Gaming/Entertainment,Mobile Web,Valid
5,25,1,2023,77222,270.05914666725903,upi4676@bank,User4676,Seller31,Food & Dining,Native App iOS,Valid
18,15,5,2023,68590,846.0572077933422,upi4677@bank,User4677,Seller56,Healthcare,Native App iOS,Valid
3,9,4,2023,8977,2236.4515462002846,upi4678@bank,User4678,Seller96,Groceries,Native App Android,Valid
12,19,7,2023,48967,635.3343725668144,upi4679@bank,User4679,Seller99,Food & Dining,Native App iOS,Valid
23,20,5,2023,74072,13.696815339496894,upi4680@bank,User4680,Seller61,P2P Transfer,Mobile Web,Valid
13,8,8,2024,15070,826.6255844756437,upi4681@bank,User4681,Seller92,Utilities,Native App iOS,Valid
2,25,12,2023,82473,1207.2493577214457,upi4682@bank,User4682,Seller5,Food & Dining,Mobile Web,Valid
9,19,11,2024,21500,1671.0628885678075,upi4683@bank,User4683,Seller30,Electronics,Native App iOS,Failed
5,5,1,2023,10011,2302.919502560521,upi4684@bank,User4684,Seller22,Travel/Transport,Native App Android,Fraud
0,11,5,2024,48039,127.5508923946865,upi4685@bank,User4685,Seller17,Food & Dining,Native App iOS,Valid
22,15,4,2023,8896,1268.8207083797706,upi4686@bank,User4686,Seller10,Food & Dining,Native App Android,Fraud
23,8,3,2024,80118,619.480381413331,upi4687@bank,User4687,Seller71,Gaming/Entertainment,Native App iOS,Valid
13,19,5,2023,39958,5911.852907237281,upi4688@bank,User4688,Seller68,Utilities,Native App Android,Valid
7,23,10,2023,41912,892.2570735073126,upi4689@bank,User4689,Seller42,Utilities,Native App Android,Valid
18,27,3,2023,814,210.9959362521244,upi4690@bank,User4690,Seller27,Groceries,Native App Android,Valid
13,8,8,2023,75276,84.75367776980188,upi4691@bank,User4691,Seller7,Travel/Transport,Native App iOS,Valid
9,26,3,2024,24719,616.8743206472656,upi4692@bank,User4692,Seller23,Gaming/Entertainment,Native App Android,Valid
16,27,1,2023,20150,394.16896229169885,upi4693@bank,User4693,Seller75,Food & Dining,Native App Android,Valid
8,30,9,2023,70494,2098.4995873580956,upi4694@bank,User4694,Seller8,Food & Dining,Native App iOS,Valid
5,19,9,2024,3825,3754.197399695184,upi4695@bank,User4695,Seller8,Utilities,Native App iOS,Valid
10,18,6,2023,50368,749.557679905826,upi4696@bank,User4696,Seller5,Healthcare,Mobile Web,Valid
6,10,10,2024,14800,1724.5118089120638,upi4697@bank,User4697,Seller71,Electronics,Native App Android,Valid
16,29,1,2024,75535,2620.9292302845397,upi4698@bank,User4698,Seller86,Gaming/Entertainment,Mobile Web,Valid
0,7,8,2023,86390,1016.6165536861487,upi4699@bank,User4699,Seller2,Healthcare,Native App iOS,Valid
21,28,2,2023,75017,137.25504362354718,upi4700@bank,User4700,Seller88,Gaming/Entertainment,Native App iOS,Valid
4,9,9,2024,48505,520.6135335488076,upi4701@bank,User4701,Seller51,Utilities,Native App iOS,Valid
8,1,8,2023,57899,4292.287929444152,upi4702@bank,User4702,Seller66,Electronics,Native App iOS,Valid
17,19,3,2024,82782,3480.0075988108083,upi4703@bank,User4703,Seller12,Travel/Transport,Native App Android,Valid
23,5,5,2023,22601,181.0150256014743,upi4704@bank,User4704,Seller47,Healthcare,Native App Android,Valid
20,19,9,2023,10677,507.0733656939663,upi4705@bank,User4705,Seller55,Utilities,Native App Android,Valid
1,1,1,2024,29552,2932.106663170046,upi4706@bank,User4706,Seller26,Travel/Transport,Mobile Web,Valid
10,15,9,2023,67891,1330.6680817703975,upi4707@bank,User4707,Seller45,P2P Transfer,Desktop Web,Valid
5,16,4,2023,74693,2853.9579942795494,upi4708@bank,User4708,Seller62,Food & Dining,Native App Android,Valid
7,23,4,2023,33292,474.21233219511083,upi4709@bank,User4709,Seller70,Travel/Transport,Desktop Web,Valid
3,7,4,2024,66097,6102.411286498195,upi4710@bank,User4710,Seller87,Electronics,Native App iOS,Fraud
17,26,10,2023,73703,3061.322308087102,upi4711@bank,User4711,Seller2,P2P Transfer,Native App iOS,Failed
10,12,12,2024,16184,439.92803485213875,upi4712@bank,User4712,Seller26,Electronics,Native App Android,Valid
4,8,9,2023,61046,1634.924409619251,upi4713@bank,User4713,Seller14,Groceries,Mobile Web,Failed
14,5,6,2024,66741,240.03960893586313,upi4714@bank,User4714,Seller82,Groceries,Native App Android,Valid
17,10,11,2023,61377,897.0630361613221,upi4715@bank,User4715,Seller57,Food & Dining,Native App iOS,Valid
1,28,8,2023,12039,2155.3933177165272,upi4716@bank,User4716,Seller32,P2P Transfer,Mobile Web,Valid
21,21,12,2024,45161,801.3363275155538,upi4717@bank,User4717,Seller62,P2P Transfer,Mobile Web,Valid
10,5,4,2023,35006,2138.6413884679564,upi4718@bank,User4718,Seller78,Groceries,Native App iOS,Valid
12,17,3,2024,17544,561.4909451977584,upi4719@bank,User4719,Seller30,Food & Dining,Native App iOS,Valid
3,26,1,2023,12987,2554.5698416228206,upi4720@bank,User4720,Seller13,Travel/Transport,Native App iOS,Valid
21,5,10,2024,5239,891.2920348347059,upi4721@bank,User4721,Seller40,Groceries,Mobile Web,Valid
6,22,7,2023,44785,3125.8842892500857,upi4722@bank,User4722,Seller31,P2P Transfer,Desktop Web,Valid
10,15,4,2024,23358,293.9626831276134,upi4723@bank,User4723,Seller37,Electronics,Native App iOS,Valid
21,13,8,2023,82674,898.7648681817014,upi4724@bank,User4724,Seller45,Healthcare,Native App iOS,Valid
23,28,3,2024,56450,1246.9902135479801,upi4725@bank,User4725,Seller86,P2P Transfer,Native App Android,Valid
3,1,1,2024,28428,1102.7589352218172,upi4726@bank,User4726,Seller59,Food & Dining,Native App iOS,Valid
14,11,5,2023,9096,1135.1253275703878,upi4727@bank,User4727,Seller28,P2P Transfer,Native App iOS,Valid
0,23,2,2024,47582,1176.865747342338,upi4728@bank,User4728,Seller61,Utilities,Native App Android,Fraud
22,1,3,2024,24536,8984.312606282947,upi4729@bank,User4729,Seller19,P2P Transfer,Native App Android,Valid
2,11,6,2023,57395,429.2526106777401,upi4730@bank,User4730,Seller43,Utilities,Native App iOS,Valid
13,18,3,2023,68157,2927.7666943386703,upi4731@bank,User4731,Seller59,Groceries,Desktop Web,Valid
5,18,3,2023,69484,1604.9813738609896,upi4732@bank,User4732,Seller16,Travel/Transport,Native App iOS,Valid
17,21,12,2023,1287,1067.6031831443406,upi4733@bank,User4733,Seller69,Utilities,Native App Android,Valid
0,30,6,2023,54510,2007.67023182051,upi4734@bank,User4734,Seller44,P2P Transfer,Native App Android,Valid
5,26,5,2023,23902,3841.889004457294,upi4735@bank,User4735,Seller66,Travel/Transport,Native App Android,Valid
5,16,10,2024,56188,1257.1111864848901,upi4736@bank,User4736,Seller10,Gaming/Entertainment,Native App iOS,Valid
20,13,9,2024,21164,4002.0204817524395,upi4737@bank,User4737,Seller47,Healthcare,Native App iOS,Valid
15,7,1,2024,81204,196.9868187256969,upi4738@bank,User4738,Seller19,Travel/Transport,Native App Android,Valid
4,1,3,2023,1772,2117.346486345541,upi4739@bank,User4739,Seller84,P2P Transfer,Desktop Web,Valid
16,26,3,2023,53054,810.4704530285152,upi4740@bank,User4740,Seller93,P2P Transfer,Native App iOS,Valid
9,16,11,2024,54878,977.8521162767647,upi4741@bank,User4741,Seller89,Healthcare,Native App Android,Valid
20,1,6,2024,32238,1692.6888010358746,upi4742@bank,User4742,Seller81,Gaming/Entertainment,Native App Android,Valid
17,17,8,2023,58293,1307.5329538638462,upi4743@bank,User4743,Seller51,Food & Dining,Mobile Web,Valid
6,6,3,2024,81298,961.8199791628299,upi4744@bank,User4744,Seller13,Groceries,Native App Android,Valid
2,2,3,2023,7213,737.2736103778731,upi4745@bank,User4745,Seller63,Utilities,Mobile Web,Fraud
12,17,6,2023,14941,1926.3208194326746,upi4746@bank,User4746,Seller16,Electronics,Native App iOS,Valid
14,6,8,2024,15964,1408.7384327661134,upi4747@bank,User4747,Seller53,Utilities,Native App iOS,Valid
19,14,6,2023,26855,781.0814422945087,upi4748@bank,User4748,Seller35,P2P Transfer,Native App Android,Valid
18,18,12,2023,58769,458.7282653429197,upi4749@bank,User4749,Seller59,Electronics,Mobile Web,Valid
2,6,10,2023,83504,2978.5881842590993,upi4750@bank,User4750,Seller39,Electronics,Native App iOS,Valid
